0000.050499 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.050708 00000656 6 07 FF 07 FF 07 FF  
0000.050877 00000634 4 80 FE 00 00    
0000.051016 00000657 2 C1 C8      
0000.054646 0000027F 8 00 00 00 00 00 00 00 00
0000.054891 00000285 8 00 00 00 00 00 00 91 18
0000.055137 00000284 8 00 00 00 00 00 00 91 17
0000.055347 000001F9 6 20 00 7D 00 00 FF  
0000.055593 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.060088 00000181 8 7D 00 32 10 32 20 32 00
0000.060339 000001F8 8 00 00 FF FF FE 00 00 0F
0000.060575 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.064614 00000244 7 FE FE 00 18 00 00 FE 
0000.064860 00000354 8 00 00 00 00 00 00 06 00
0000.065070 000001F9 6 20 00 7D 00 00 FF  
0000.065336 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.066289 00000215 6 00 20 00 00 01 01  
0000.070016 00000181 8 7D 00 32 10 32 20 32 00
0000.070262 000001F8 8 00 00 FF FF FE 00 00 0F
0000.070507 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.070692 00000500 5 02 8D EA D4 5B   
0000.074650 0000027F 8 00 00 00 00 00 00 00 00
0000.074895 00000285 8 00 00 00 00 00 00 92 19
0000.075141 00000284 8 00 00 00 00 00 00 92 18
0000.075366 000001F9 6 20 00 7D 00 00 FF  
0000.075612 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.080067 00000181 8 7D 00 32 10 32 20 32 00
0000.080317 000001F8 8 00 00 FF FF FE 00 00 0F
0000.080558 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.084459 00000244 7 FE FE 00 18 00 00 FE 
0000.084982 000005DD 7 00 FF FF 00 00 FE 00 
0000.085197 000001F9 6 20 00 7D 00 00 FF  
0000.085330 00000651 2 04 F0      
0000.085576 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.086272 00000215 6 00 20 00 00 01 01  
0000.090071 00000181 8 7D 00 32 10 32 20 32 00
0000.090322 000001F8 8 00 00 FF FF FE 00 00 0F
0000.090557 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.094653 0000027F 8 00 00 00 00 00 00 00 00
0000.094894 00000285 8 00 00 00 00 00 00 93 1A
0000.095135 00000284 8 00 00 00 00 00 00 93 19
0000.095345 000001F9 6 20 00 7D 00 00 FF  
0000.095590 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.100009 00000181 8 7D 00 32 10 32 20 32 00
0000.100265 000001F8 8 00 00 FF FF FE 00 00 0F
0000.100500 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.100710 00000511 7 00 5B 6A A6 B8 88 28 
0000.100951 0000035D 8 90 03 00 00 09 C0 53 00
0000.101187 00000652 8 95 90 00 15 40 07 55 50
0000.104658 00000244 7 FE FE 00 18 00 00 FE 
0000.104909 00000354 8 00 00 00 00 00 00 06 00
0000.105114 000001F9 6 20 00 7D 00 00 FF  
0000.105339 00000650 5 41 00 FF D6 00   
0000.105554 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.106266 00000215 6 00 20 00 00 01 01  
0000.110008 00000181 8 7D 00 32 10 32 20 32 00
0000.110259 000001F8 8 00 00 FF FF FE 00 00 0F
0000.110500 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.110699 0000065B 6 FF EF FE B8 40 7C  
0000.110935 000005FD 8 1F 64 55 4A C9 42 00 00
0000.114611 0000027F 8 00 00 00 00 00 00 00 00
0000.114852 00000285 8 00 00 00 00 00 00 94 1B
0000.115103 00000284 8 00 00 00 00 00 00 94 1A
0000.115313 000001F9 6 20 00 7D 00 00 FF  
0000.115533 00000638 7 50 10 05 90 00 00 00 
0000.115779 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.120069 00000181 8 7D 00 32 10 32 20 32 00
0000.120320 000001F8 8 00 00 FF FF FE 00 00 0F
0000.120555 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.120806 000001FD 8 35 41 7F FF 7F FF 50 00
0000.121646 000005E4 3 00 00 00     
0000.124421 00000244 7 FE FE 00 18 00 00 FE 
0000.125015 000001F9 6 20 00 7D 00 00 FF  
0000.125251 00000427 8 DB FF FF C7 FF FF 28 00
0000.125501 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.126259 00000215 6 00 20 00 00 01 01  
0000.130038 00000181 8 7D 00 32 10 32 20 32 00
0000.130278 0000042E 8 FF FF DF FF E4 09 00 FF
0000.130514 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.130765 000001F8 8 00 00 FF FF FE 00 00 0F
0000.131000 000005C5 8 63 01 F6 45 06 A2 00 7F
0000.131241 0000060D 8 0E 16 00 00 45 47 02 00
0000.134630 0000027F 8 00 00 00 00 00 00 00 00
0000.134866 00000285 8 00 00 00 00 00 00 95 1C
0000.135117 00000284 8 00 00 00 00 00 00 95 1B
0000.135347 000001F9 6 20 00 7D 00 00 FF  
0000.135572 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.140114 00000551 8 47 00 00 00 FE 02 00 00
0000.140365 000001F8 8 00 00 FF FF FE 00 00 0F
0000.140600 00000181 8 7D 00 32 10 32 20 32 00
0000.140774 00000366 4 00 00 00 A0    
0000.141015 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.141261 000005E9 8 00 38 00 00 00 18 00 02
0000.141445 00000645 5 00 FA FF 00 00   
0000.144645 00000244 7 FE FE 00 18 00 00 FE 
0000.144896 00000354 8 00 00 00 00 00 00 06 00
0000.145101 000001F9 6 20 00 7D 00 00 FF  
0000.145362 0000018A 8 FF F0 00 1F FE 3C 00 00
