0030.327547 000001F8 8 00 00 FF FF FE 00 00 0F
0030.327782 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.328028 000005E9 8 00 38 00 00 00 18 00 00
0030.329779 0000060D 8 08 16 00 00 45 48 02 00
0030.332554 000001F9 6 00 00 7D 00 00 FF  
0030.332805 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.335565 0000027F 8 00 04 00 02 00 01 00 02
0030.335811 00000285 8 00 00 00 00 00 00 CD 54
0030.336056 00000284 8 00 00 00 00 00 00 CD 53
0030.337336 00000181 8 7D 00 32 10 32 20 32 00
0030.337587 000001F8 8 00 00 FF FF FE 00 00 0F
0030.337828 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.338063 00000652 8 95 D0 00 15 40 07 55 50
0030.339717 00000366 4 00 00 00 A0    
0030.342303 000001F9 6 00 00 7D 00 00 FF  
0030.342487 00000650 5 41 00 FF D6 00   
0030.342728 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.343793 00000215 6 FF 20 FF 00 00 00  
0030.345528 00000244 7 FE FE 00 18 00 00 FE 
0030.345784 00000354 8 00 00 00 00 00 00 06 00
0030.347377 00000181 8 7D 00 32 10 32 20 32 00
0030.347622 000001F8 8 00 00 FF FF FE 00 00 0F
0030.347863 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.348068 0000065B 6 FF EF FE FC 40 7C  
0030.349670 00000657 2 C1 C8      
0030.352107 000005C5 8 63 01 F6 45 16 A2 00 7F
0030.352532 000001F9 6 00 00 7D 00 00 FF  
0030.352758 00000638 7 50 10 05 90 08 00 00 
0030.352998 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.355563 0000027F 8 00 04 00 02 00 01 00 02
0030.355804 00000285 8 00 00 00 00 00 00 CE 55
0030.356045 00000284 8 00 00 00 00 00 00 CE 54
0030.357325 00000181 8 7D 00 32 10 32 20 32 00
0030.357576 000001F8 8 00 00 FF FF FE 00 00 0F
0030.357816 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.358062 000001FD 8 23 41 7F FF 7F FF 50 00
0030.358195 00000651 2 05 F0      
0030.362081 00000645 5 00 FF FF 00 00   
0030.362337 000001F9 6 00 00 7D 00 00 FF  
0030.362578 00000427 8 DB FF FF C7 FF FF 28 00
0030.362819 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.363796 00000215 6 FF 20 FF 00 00 00  
0030.365368 00000244 7 FE FE 00 18 00 00 FE 
0030.367304 00000181 8 7D 00 32 10 32 20 32 00
0030.367549 0000042E 8 FF FF DF FF E4 09 00 FF
0030.367790 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.368031 000001F8 8 00 00 FF FF FE 00 00 0F
0030.369736 00000500 5 02 6B FF E0 88   
0030.372075 00000656 6 07 FF 07 FF 07 FF  
0030.372623 000001F9 6 00 00 7D 00 00 FF  
0030.372874 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.375516 0000027F 8 00 04 00 02 00 01 00 02
0030.375762 00000285 8 00 00 00 00 00 00 CF 56
0030.376003 00000284 8 00 00 00 00 00 00 CF 55
0030.377339 00000551 8 48 00 00 00 FE 00 00 00
