;CANARY V2.3
0000.244275 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.244516 0 0000019F 00 8 00 00 7D 07 00 6A 88 42
0000.244700 0 000001A1 00 5 00 07 06 41 30
0000.244961 0 00000157 00 6 D5 76 09 C4 03 40
0000.245345 0 000001C7 00 4 AA 20 06 80
0000.249651 0 00000156 00 6 00 FF FF 05 00 40
0000.253701 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.254172 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.254407 0 0000019F 00 8 00 00 7D 0C 00 6A 88 42
0000.254592 0 000001A1 00 5 00 07 06 41 30
0000.254786 0 00000157 00 6 D5 C6 09 C4 03 40
0000.255339 0 000001C7 00 4 AA 20 06 80
0000.259998 0 00000156 00 6 00 FF FF 05 00 40
0000.264166 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.264407 0 0000019F 00 8 00 00 7D 01 00 6A 88 42
0000.264637 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.264837 0 00000157 00 6 D5 16 09 C4 03 40
0000.265026 0 000001A1 00 5 00 07 06 41 30
0000.265252 0 00000424 00 8 12 40 70 AF 3D 56 55 3D
0000.265415 0 000001C7 00 4 AA 20 06 80
0000.265651 0 00000425 00 8 24 12 44 89 82 18 01 0A
0000.269680 0 00000156 00 6 00 FF FF 05 00 40
0000.273797 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.273976 0 00000659 00 4 00 00 00 00
0000.274212 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.274447 0 0000019F 00 8 00 00 7D 06 00 6A 88 42
0000.274631 0 000001A1 00 5 00 07 06 41 30
0000.274836 0 00000157 00 6 D5 66 09 C4 03 40
0000.275353 0 000001C7 00 4 AA 20 06 80
0000.280048 0 00000156 00 6 00 FF FF 05 00 40
0000.283714 0 00000155 00 8 00 87 D4 54 10 B0 02 C3
0000.284267 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.284513 0 0000019F 00 8 00 00 7D 0B 00 6A 88 42
0000.284697 0 000001A1 00 5 00 07 06 41 30
0000.284892 0 00000157 00 6 D5 B6 09 C4 03 40
0000.285353 0 000001C7 00 4 AA 20 06 80
0000.289689 0 00000156 00 6 00 FF FF 05 00 40
0000.293709 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.294277 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.294517 0 0000019F 00 8 00 00 7D 00 00 6A 88 42
0000.294702 0 000001A1 00 5 00 07 06 41 30
0000.294896 0 00000157 00 6 D5 06 09 C4 03 40
0000.295362 0 000001C7 00 4 AA 20 06 80
0000.299965 0 00000156 00 6 00 FF FF 05 00 40
0000.303713 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.304169 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.304404 0 0000019F 00 8 00 00 7D 05 00 6A 88 42
0000.304589 0 000001A1 00 5 00 07 06 41 30
0000.304829 0 00000157 00 6 D5 56 09 C4 03 40
0000.305357 0 000001C7 00 4 AA 20 06 80
0000.309698 0 00000156 00 6 00 FF FF 05 00 40
0000.313697 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.314168 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.314404 0 0000019F 00 8 00 00 7D 0A 00 6A 88 42
0000.314588 0 000001A1 00 5 00 07 08 41 30
0000.314788 0 00000157 00 6 D5 A6 09 C4 03 40
0000.315361 0 000001C7 00 4 AA 20 06 80
0000.315612 0 00000428 00 7 00 00 00 00 20 00 00
0000.315883 0 00000429 00 8 FF FF FF FF FF 3F 3F FF
0000.316144 0 000004F7 00 8 00 1E 28 00 B0 60 00 00
0000.320097 0 00000423 00 8 07 1E 00 39 B2 A0 B2 CB
0000.320307 0 00000156 00 6 00 FF FF 05 00 40
0000.323712 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.324280 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.324516 0 0000019F 00 8 00 00 7D 0F 00 6A 88 42
0000.324700 0 000001A1 00 5 00 07 08 41 30
0000.324941 0 00000422 00 8 00 00 41 56 00 A8 01 41
0000.325166 0 00000426 00 7 00 00 02 01 3B C1 00
0000.325319 0 0000042C 00 3 00 00 3F
0000.325519 0 00000157 00 6 D5 F6 09 C4 03 40
0000.325688 0 000001C7 00 4 AA 20 06 80
0000.325898 0 00000511 00 7 04 A4 22 CD 5C 26 A8
0000.329666 0 00000156 00 6 00 FF FF 05 00 40
0000.333701 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.334279 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.334520 0 0000019F 00 8 00 00 7D 04 00 6A 88 42
0000.334704 0 000001A1 00 5 00 07 06 41 30
0000.334965 0 00000157 00 6 D5 46 09 C4 03 40
0000.335380 0 000001C7 00 4 AA 20 06 80
0000.339993 0 00000156 00 6 00 FF FF 05 00 40
0000.340162 0 00000436 00 4 00 5E 83 2C
0000.343700 0 00000155 00 8 00 87 D4 54 10 B0 02 C3
0000.344171 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.344407 0 0000019F 00 8 00 00 7D 09 00 6A 88 42
0000.344591 0 000001A1 00 5 00 07 06 41 30
0000.344791 0 00000157 00 6 D5 96 09 C4 03 40
0000.345380 0 000001C7 00 4 AA 20 06 80
0000.349752 0 00000156 00 6 00 FF FF 05 00 40
0000.353710 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.354165 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.354401 0 0000019F 00 8 00 00 7D 0E 00 6A 88 42
0000.354585 0 000001A1 00 5 00 07 06 41 30
0000.354790 0 00000157 00 6 D5 E6 09 C4 03 40
0000.355379 0 000001C7 00 4 AA 20 06 80
0000.359972 0 00000156 00 6 00 FF FF 05 00 40
0000.364262 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.364503 0 0000019F 00 8 00 00 7D 03 00 6A 88 42
0000.364738 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.364948 0 00000157 00 6 D5 36 09 C4 03 40
0000.365117 0 000001A1 00 5 00 07 06 41 30
0000.365348 0 00000424 00 8 12 40 70 AF 3D 56 55 3D
0000.365517 0 000001C7 00 4 AA 20 06 80
0000.365747 0 00000425 00 8 24 12 44 89 82 18 01 0A
0000.369720 0 00000156 00 6 00 FF FF 05 00 40
0000.373703 0 00000155 00 8 00 87 D3 54 10 B0 02 C3
0000.374272 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.374512 0 0000019F 00 8 00 00 7D 08 00 6A 88 42
0000.374717 0 00000157 00 6 D5 86 09 C4 03 40
0000.374896 0 000001A1 00 5 00 07 06 41 30
0000.375393 0 000001C7 00 4 AA 20 06 80
0000.380021 0 00000156 00 6 00 FF FF 05 00 40
0000.383698 0 00000155 00 8 00 87 D2 54 10 B0 02 C3
0000.384169 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.384404 0 0000019F 00 8 00 00 7D 0D 00 6A 88 42
0000.384589 0 000001A1 00 5 00 07 08 41 30
0000.384788 0 00000157 00 6 D5 D6 09 C4 03 40
0000.385392 0 000001C7 00 4 AA 20 06 80
0000.389652 0 00000156 00 6 00 FF FF 05 00 40
0000.393712 0 00000155 00 8 00 87 D2 54 10 B0 02 C3
0000.394168 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.394409 0 0000019F 00 8 00 00 7D 02 00 6A 88 42
0000.394593 0 000001A1 00 5 00 07 08 41 30
0000.394844 0 00000157 00 6 D5 26 09 C4 03 40
0000.395397 0 000001C7 00 4 AA 20 06 80
0000.399969 0 00000156 00 6 00 FF FF 05 00 40
0000.403696 0 00000155 00 8 00 87 D2 54 10 B0 02 C3
0000.404162 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.404398 0 0000019F 00 8 00 00 7D 07 00 6A 88 42
0000.404582 0 000001A1 00 5 00 07 06 41 30
0000.404782 0 00000157 00 6 D5 76 09 C4 03 40
0000.405406 0 000001C7 00 4 AA 20 06 80
0000.409656 0 00000156 00 6 00 FF FF 05 00 40
0000.413706 0 00000155 00 8 00 87 D2 54 10 B0 02 C3
0000.414269 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.414505 0 0000019F 00 8 00 00 7D 0C 00 6A 88 42
0000.414689 0 000001A1 00 5 00 07 06 41 30
0000.414884 0 00000157 00 6 D5 C6 09 C4 03 40
0000.415401 0 000001C7 00 4 AA 20 06 80
0000.415657 0 00000428 00 7 00 00 00 00 20 00 00
0000.415918 0 00000429 00 8 FF FF FF FF FF 3F 3F FF
0000.416184 0 000004F7 00 8 00 1E 28 00 B0 60 00 00
0000.420132 0 00000423 00 8 07 1E 00 39 B2 A0 B2 CB
0000.420341 0 00000156 00 6 00 FF FF 05 00 40
0000.423700 0 00000155 00 8 00 87 D2 54 10 B0 02 C3
0000.424274 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.424509 0 0000019F 00 8 00 00 7D 01 00 6A 88 42
0000.424693 0 000001A1 00 5 00 07 06 41 30
0000.424975 0 00000422 00 8 00 00 41 56 00 A8 01 41
0000.425159 0 00000426 00 7 00 00 02 01 3B C1 00
0000.425313 0 0000042C 00 3 00 00 3F
0000.425518 0 00000157 00 6 D5 16 09 C4 03 40
0000.425682 0 000001C7 00 4 AA 20 06 80
0000.425892 0 00000511 00 7 04 E3 EB 86 C7 33 8B
0000.429670 0 00000156 00 6 00 FF FF 05 00 40
0000.433705 0 00000155 00 8 00 87 D1 54 10 B0 02 C3
0000.434165 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.434411 0 0000019F 00 8 00 00 7D 06 00 6A 88 42
0000.434596 0 000001A1 00 5 00 07 06 41 30
0000.434790 0 00000157 00 6 D5 66 09 C4 03 40
0000.435420 0 000001C7 00 4 AA 20 06 80
0000.440120 0 00000156 00 6 00 FF FF 05 00 40
0000.440284 0 00000436 00 4 00 5E 83 2C
0000.443694 0 00000155 00 8 00 87 D1 54 10 B0 02 C3
0000.444165 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.444400 0 0000019F 00 8 00 00 7D 0B 00 6A 88 42
0000.444585 0 000001A1 00 5 00 07 06 41 30
0000.444789 0 00000157 00 6 D5 B6 09 C4 03 40
0000.445424 0 000001C7 00 4 AA 20 06 80
0000.449664 0 00000156 00 6 00 FF FF 05 00 40
0000.453703 0 00000155 00 8 00 87 D0 54 10 B0 02 C3
0000.454261 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.454507 0 0000019F 00 8 00 00 7D 00 00 6A 88 42
0000.454692 0 000001A1 00 5 00 07 06 41 30
0000.454886 0 00000157 00 6 D5 06 09 C4 03 40
0000.455424 0 000001C7 00 4 AA 20 06 80
0000.459986 0 00000156 00 6 00 FF FF 05 00 40
0000.464261 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.464501 0 0000019F 00 8 00 00 7D 05 00 6A 88 42
0000.464737 0 00000155 00 8 00 87 D0 54 10 B0 02 C3
0000.464937 0 00000157 00 6 D5 56 09 C4 03 40
0000.465116 0 000001A1 00 5 00 07 08 41 30
0000.465346 0 00000424 00 8 12 40 70 AF 3D 56 AA 3D
0000.465510 0 000001C7 00 4 AA 20 06 80
0000.465741 0 00000425 00 8 24 12 44 89 82 18 01 0A
0000.469662 0 00000156 00 6 00 FF FF 05 00 40
0000.473712 0 00000155 00 8 00 87 D0 54 10 B0 02 C3
0000.474163 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.474404 0 0000019F 00 8 00 00 7D 0A 00 6A 88 42
0000.474588 0 000001A1 00 5 00 07 08 41 30
0000.474782 0 00000157 00 6 D5 A6 09 C4 03 40
0000.475422 0 000001C7 00 4 AA 20 06 80
0000.480010 0 00000156 00 6 00 FF FF 05 00 40
0000.483696 0 00000155 00 8 00 87 D1 54 10 B0 02 C3
0000.484157 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.484393 0 0000019F 00 8 00 00 7D 0F 00 6A 88 42
0000.484577 0 000001A1 00 5 00 07 06 41 30
0000.484843 0 00000157 00 6 D5 F6 09 C4 03 40
0000.485437 0 000001C7 00 4 AA 20 06 80
0000.489666 0 00000156 00 6 00 FF FF 05 00 40
0000.493701 0 00000155 00 8 00 87 D1 54 10 B0 02 C3
0000.494177 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.494418 0 0000019F 00 8 00 00 7D 04 00 6A 88 42
0000.494602 0 000001A1 00 5 00 07 06 41 30
0000.494797 0 00000157 00 6 D5 46 09 C4 03 40
0000.495442 0 000001C7 00 4 AA 20 06 80
0000.499978 0 00000156 00 6 00 FF FF 05 00 40
0000.503695 0 00000155 00 8 00 87 D1 54 10 B0 02 C3
0000.504258 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.504494 0 0000019F 00 8 00 00 7D 09 00 6A 88 42
0000.504678 0 000001A1 00 5 00 07 06 41 30
0000.504873 0 00000157 00 6 D5 96 09 C4 03 40
0000.505441 0 000001C7 00 4 AA 20 06 80
0000.509675 0 00000156 00 6 00 FF FF 05 00 40
0000.513700 0 00000155 00 8 00 87 D1 54 10 B0 02 C3
0000.514263 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.514503 0 0000019F 00 8 00 00 7D 0E 00 6A 88 42
0000.514688 0 000001A1 00 5 00 07 06 41 30
0000.514882 0 00000157 00 6 D5 E6 09 C4 03 40
0000.515451 0 000001C7 00 4 AA 20 06 80
0000.515696 0 00000428 00 7 00 00 00 00 20 00 00
0000.515968 0 00000429 00 8 FF FF FF FF FF 3F 3F FF
0000.516234 0 000004F7 00 8 00 1E 28 00 B0 60 00 00
0000.520028 0 00000423 00 8 07 1E 00 39 B2 A0 B2 CB
0000.520238 0 00000156 00 6 00 FF FF 05 00 40
0000.523689 0 00000155 00 8 00 87 D1 54 10 B0 02 C3
0000.524165 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.524405 0 0000019F 00 8 00 00 7D 03 00 6A 88 42
0000.524590 0 000001A1 00 5 00 07 06 41 30
0000.524830 0 00000422 00 8 00 00 41 56 00 A8 01 41
0000.525051 0 00000426 00 7 00 00 02 01 3B C1 00
0000.525209 0 0000042C 00 3 00 00 3F
0000.525404 0 00000157 00 6 D5 36 09 C4 03 40
0000.525573 0 000001C7 00 4 AA 20 06 80
0000.525783 0 00000511 00 7 04 22 B4 3F 32 40 6E
0000.529694 0 00000156 00 6 00 FF FF 05 00 40
0000.533698 0 00000155 00 8 00 87 D1 54 10 B0 02 C3
0000.534164 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.534400 0 0000019F 00 8 00 00 7D 08 00 6A 88 42
0000.534584 0 000001A1 00 5 00 07 08 41 30
0000.534784 0 00000157 00 6 D5 86 09 C4 03 40
0000.535454 0 000001C7 00 4 AA 20 06 80
0000.540037 0 00000156 00 6 00 FF FF 05 00 40
0000.540201 0 00000436 00 4 00 5E 83 2C
0000.543698 0 00000155 00 8 00 87 D1 54 10 B0 02 C3
0000.544261 0 00000196 00 8 00 64 02 FF A0 47 2B 00
0000.544496 0 0000019F 00 8 00 00 7D 0D 00 6A 88 42
0000.544691 0 00000157 00 6 D5 D6 09 C4 03 40
