;CANARY V2.3
0000.115840 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.116142 0000019F 00 8 E7 E7 7D 0B 00 6A 88 38
0000.116362 000001A1 00 5 BB 0A 02 89 10
0000.117366 00000155 00 8 00 87 D0 54 41 B8 02 ED
0000.119961 00000156 00 6 00 FF FF 05 00 40
0000.120192 00000436 00 4 0C 4C 3B 0B
0000.122137 000001C7 00 4 AA 20 BB 00
0000.124636 00000157 00 6 D5 36 09 C4 5D A0
0000.125808 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.126126 0000019F 00 8 E7 E7 7D 00 00 6A 88 38
0000.126336 000001A1 00 5 BB 0A 00 89 10
0000.127365 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.129689 00000156 00 6 00 FF FF 05 00 40
0000.132116 000001C7 00 4 AA 20 BB 00
0000.134630 00000157 00 6 D5 86 09 C4 5D A0
0000.135368 00000445 00 7 40 55 55 85 23 90 00
0000.136084 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.136315 000001A1 00 5 BB 0A 02 89 10
0000.136663 0000019F 00 8 E7 E7 7D 05 00 6A 88 38
0000.138271 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.138501 00000424 00 8 11 40 61 AF 42 67 55 43
0000.138731 00000425 00 8 2A 57 44 96 02 46 01 20
0000.140006 00000156 00 6 00 FF FF 05 00 40
0000.142111 000001C7 00 4 AA 20 BB 00
0000.144691 00000157 00 6 D5 D6 09 C4 5D A0
0000.145940 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.146242 0000019F 00 8 E7 E7 7D 0A 00 6A 88 38
0000.146468 000001A1 00 5 BB 0A 02 89 10
0000.147369 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.149596 00000156 00 6 00 FF FF 05 00 40
0000.152151 000001C7 00 4 AA 20 BB 00
0000.154598 00000157 00 6 D5 26 09 C4 5D A0
0000.155781 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.156083 0000019F 00 8 E7 E7 7D 0F 00 6A 88 38
0000.156303 000001A1 00 5 BB 0A 00 89 10
0000.157358 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.159979 00000156 00 6 00 FF FF 05 00 40
0000.162145 000001C7 00 4 AA 20 BB 00
0000.164726 00000157 00 6 D5 76 09 C4 5D A0
0000.165775 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.166082 0000019F 00 8 E7 E7 7D 04 00 6A 88 38
0000.166297 000001A1 00 5 BB 0A 00 89 10
0000.167362 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.169646 00000156 00 6 00 FF FF 05 00 40
0000.172139 000001C7 00 4 AA 20 BB 00
0000.172498 00000428 00 7 00 00 00 00 20 00 00
0000.172836 00000429 00 8 FF FF FF FF FF 3F 3F FF
0000.173117 000004F7 00 8 00 22 28 00 90 8C 00 00
0000.174628 00000157 00 6 D5 C6 09 C4 5D A0
0000.175810 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.176112 0000019F 00 8 E7 E7 7D 09 00 6A 88 38
0000.176328 000001A1 00 5 BB 0A 00 89 10
0000.176686 00000422 00 8 00 00 4B 68 05 A8 02 4C
0000.176957 00000511 00 7 04 42 63 35 0D A4 4C
0000.177167 0000042C 00 3 00 00 0A
0000.177398 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.180024 00000156 00 6 00 FF FF 05 00 40
0000.182128 000001C7 00 4 AA 20 BB 00
0000.184709 00000157 00 6 D5 16 09 C4 5D A0
0000.185892 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.186194 0000019F 00 8 E7 E7 7D 0E 00 6A 88 38
0000.186409 000001A1 00 5 BB 0A 00 89 10
0000.187356 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.189629 00000156 00 6 00 FF FF 05 00 40
0000.192123 000001C7 00 4 AA 20 BB 00
0000.194570 00000157 00 6 D5 66 09 C4 5D A0
0000.195891 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.196188 0000019F 00 8 E7 E7 7D 03 00 6A 88 38
0000.196403 000001A1 00 5 BB 0A 00 89 10
0000.197355 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.200028 00000423 00 8 07 31 00 0A B2 80 B2 E7
0000.200304 00000156 00 6 00 FF FF 05 00 40
0000.202117 000001C7 00 4 AA 20 BB 00
0000.204667 00000426 00 7 00 60 01 01 EB 4B 00
0000.204938 00000157 00 6 D5 B6 09 C4 5D A0
0000.205798 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.206100 0000019F 00 8 E7 E7 7D 08 00 6A 88 38
0000.206320 000001A1 00 5 BB 0A 00 89 10
0000.207355 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.209689 00000156 00 6 00 FF FF 05 00 40
0000.212111 000001C7 00 4 AA 20 BB 00
0000.214702 00000157 00 6 D5 06 09 C4 5D A0
0000.215813 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.216115 0000019F 00 8 E7 E7 7D 0D 00 6A 88 38
0000.216330 000001A1 00 5 BB 0A 00 89 10
0000.217364 00000155 00 8 00 87 D0 54 41 B8 02 ED
0000.219976 00000156 00 6 00 FF FF 05 00 40
0000.220165 00000436 00 4 0C 4C 3B 0B
0000.222121 000001C7 00 4 AA 20 BB 00
0000.224676 00000157 00 6 D5 56 09 C4 5D A0
0000.225930 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.226227 0000019F 00 8 E7 E7 7D 02 00 6A 88 38
0000.226442 000001A1 00 5 BB 0A 00 89 10
0000.227364 00000155 00 8 00 87 D0 54 41 B8 02 ED
0000.229663 00000156 00 6 00 FF FF 05 00 40
0000.232156 000001C7 00 4 AA 20 BB 00
0000.234736 00000157 00 6 D5 A6 09 C4 5D A0
0000.235361 00000445 00 7 40 55 55 85 23 90 00
0000.236063 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.236283 000001A1 00 5 BB 0A 00 89 10
0000.236641 0000019F 00 8 E7 E7 7D 07 00 6A 88 38
0000.238274 00000155 00 8 00 87 D0 54 41 B8 02 ED
0000.238500 00000424 00 8 11 40 61 AF 42 67 55 43
0000.238730 00000425 00 8 2A 57 44 96 02 46 01 20
0000.240000 00000156 00 6 00 FF FF 05 00 40
0000.242171 000001C7 00 4 AA 20 BB 00
0000.244690 00000157 00 6 D5 F6 09 C4 5D A0
0000.245806 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.246108 0000019F 00 8 E7 E7 7D 0C 00 6A 88 38
0000.246323 000001A1 00 5 BB 0A 00 89 10
0000.247368 00000155 00 8 00 87 D0 54 41 B8 02 ED
0000.249646 00000156 00 6 00 FF FF 05 00 40
0000.252139 000001C7 00 4 AA 20 BB 00
0000.254597 00000157 00 6 D5 46 09 C4 5D A0
0000.255769 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.256077 0000019F 00 8 E7 E7 7D 01 00 6A 88 38
0000.256297 000001A1 00 5 BB 0A 00 89 10
0000.257362 00000155 00 8 00 87 D0 54 41 B8 02 ED
0000.260029 00000156 00 6 00 FF FF 05 00 40
0000.262134 000001C7 00 4 AA 20 BB 00
0000.264648 00000157 00 6 D5 96 09 C4 5D A0
0000.265830 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.266137 0000019F 00 8 E7 E7 7D 06 00 6A 88 38
0000.266358 000001A1 00 5 BB 0A 02 89 10
0000.267361 00000155 00 8 00 87 D0 54 41 B8 02 ED
0000.269701 00000156 00 6 00 FF FF 05 00 40
0000.272123 000001C7 00 4 AA 20 BB 00
0000.272486 00000428 00 7 00 00 00 00 20 00 00
0000.272824 00000429 00 8 FF FF FF FF FF 3F 3F FF
0000.273106 000004F7 00 8 00 22 28 00 90 8C 00 00
0000.274683 00000157 00 6 D5 E6 09 C4 5D A0
0000.275922 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.276229 0000019F 00 8 E7 E7 7D 0B 00 6A 88 38
0000.276521 00000422 00 8 00 00 4B 68 05 A8 02 4C
0000.276720 0000042C 00 3 00 00 0A
0000.277064 00000511 00 7 04 81 2C EE 78 B1 2F
0000.277355 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.277535 000001A1 00 5 BB 0A 02 89 10
0000.279982 00000156 00 6 00 FF FF 05 00 40
0000.282189 000001C7 00 4 AA 20 BB 00
0000.284646 00000157 00 6 D5 36 09 C4 5D A0
0000.285896 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.286198 0000019F 00 8 E7 E7 7D 00 00 6A 88 38
0000.286418 000001A1 00 5 BB 0A 02 89 10
0000.287360 00000155 00 8 00 87 D1 54 41 B8 02 EC
0000.289628 00000156 00 6 00 FF FF 05 00 40
0000.292188 000001C7 00 4 AA 20 BB 00
0000.294640 00000157 00 6 D5 86 09 C4 5D A0
0000.295818 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.296125 0000019F 00 8 E7 E7 7D 05 00 6A 88 38
0000.296345 000001A1 00 5 BB 0A 02 89 10
0000.297354 00000155 00 8 00 87 D2 54 41 B8 02 EC
0000.300042 00000423 00 8 07 31 00 0A B2 80 B2 E7
0000.300319 00000156 00 6 00 FF FF 05 00 40
0000.302146 000001C7 00 4 AA 20 BB 00
0000.304691 00000426 00 7 00 60 01 01 EB 4B 00
0000.304962 00000157 00 6 D5 D6 09 C4 5D 80
0000.305817 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.306130 0000019F 00 8 E7 E7 7D 0A 00 6A 88 38
0000.306345 000001A1 00 5 BB 0A 02 89 10
0000.307359 00000155 00 8 00 87 D2 54 41 B8 02 EC
0000.309627 00000156 00 6 00 FF FF 05 00 40
0000.312141 000001C7 00 4 AA 20 BB 00
0000.314665 00000157 00 6 D5 26 09 C4 5D 80
0000.315904 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.316216 0000019F 00 8 E7 E7 7D 0F 00 6A 88 38
0000.316431 000001A1 00 5 BB 0A 02 89 10
0000.317358 00000155 00 8 00 87 D2 54 41 B8 02 EC
0000.320036 00000156 00 6 00 FF FF 05 00 40
0000.320261 00000436 00 4 0C 4C 3B 0B
0000.322145 000001C7 00 4 AA 20 BB 00
0000.324710 00000157 00 6 D5 76 09 C4 5D 80
0000.325883 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.326190 0000019F 00 8 E7 E7 7D 04 00 6A 88 38
0000.326410 000001A1 00 5 BB 0A 02 89 10
0000.327357 00000155 00 8 00 87 D2 54 41 B8 02 ED
0000.329687 00000156 00 6 00 FF FF 05 00 40
0000.332185 000001C7 00 4 AA 20 BB 00
0000.334633 00000157 00 6 D5 C6 09 C4 5D 80
0000.335360 00000445 00 7 40 55 55 85 23 90 00
0000.336025 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.336251 000001A1 00 5 BB 0A 00 89 10
0000.336604 0000019F 00 8 E7 E7 7D 09 00 6A 88 38
0000.338263 00000155 00 8 00 87 D2 54 41 B8 02 ED
0000.338488 00000424 00 8 11 40 61 AF 42 67 55 43
0000.338724 00000425 00 8 2A 57 44 96 02 46 01 20
0000.340014 00000156 00 6 00 FF FF 05 00 40
0000.342180 000001C7 00 4 AA 20 BB 00
0000.344632 00000157 00 6 D5 16 09 C4 5D A0
0000.345861 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.346122 0000019F 00 8 E7 E7 7D 0E 00 6A 88 38
0000.346337 000001A1 00 5 BB 0A 00 89 10
0000.347356 00000155 00 8 00 87 D2 54 41 B8 02 ED
0000.349727 00000156 00 6 00 FF FF 05 00 40
0000.352153 000001C7 00 4 AA 20 BB 00
0000.354672 00000157 00 6 D5 66 09 C4 5D A0
0000.355912 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.356224 0000019F 00 8 E7 E7 7D 03 00 6A 88 38
0000.356444 000001A1 00 5 BB 0A 02 89 10
0000.357360 00000155 00 8 00 87 D3 54 41 B8 02 ED
0000.360048 00000156 00 6 00 FF FF 05 00 40
0000.362148 000001C7 00 4 AA 20 BB 00
0000.364662 00000157 00 6 D5 B6 09 C4 5D A0
0000.365911 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.366223 0000019F 00 8 E7 E7 7D 08 00 6A 88 38
0000.366438 000001A1 00 5 BB 0A 02 89 10
0000.367350 00000155 00 8 00 87 D2 54 41 B8 02 ED
0000.369592 00000156 00 6 00 FF FF 05 00 40
0000.372142 000001C7 00 4 AA 20 BB 00
0000.372505 00000428 00 7 00 00 00 00 20 00 00
0000.372838 00000429 00 8 FF FF FF FF FF 3F 3F FF
0000.373125 000004F7 00 8 00 22 28 00 90 8C 00 00
0000.374702 00000157 00 6 D5 06 09 C4 5D A0
0000.375874 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.376125 0000019F 00 8 E7 E7 7D 0D 00 6A 88 38
0000.376417 00000422 00 8 00 00 4B 68 05 A8 02 4C
0000.376612 0000042C 00 3 00 00 0A
0000.376965 00000511 00 7 04 C0 F5 A7 E3 BE 12
0000.377216 000001A1 00 5 BB 0A 02 89 10
0000.377446 00000155 00 8 00 87 D2 54 41 B8 02 ED
0000.379986 00000156 00 6 00 FF FF 05 00 40
0000.382152 000001C7 00 4 AA 20 BB 00
0000.384732 00000157 00 6 D5 56 09 C4 5D A0
0000.385776 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.386089 0000019F 00 8 E7 E7 7D 02 00 6A 88 38
0000.386299 000001A1 00 5 BB 0A 00 89 10
0000.387353 00000155 00 8 00 87 D2 54 41 B8 02 ED
0000.389586 00000156 00 6 00 FF FF 05 00 40
0000.392141 000001C7 00 4 AA 20 BB 00
0000.394660 00000157 00 6 D5 A6 09 C4 5D A0
0000.395776 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.396083 0000019F 00 8 E7 E7 7D 07 00 6A 88 38
0000.396293 000001A1 00 5 BB 0A 00 89 10
0000.397353 00000155 00 8 00 87 D2 54 41 B8 02 ED
0000.400066 00000423 00 8 07 31 00 0A B2 80 B2 E7
0000.400322 00000156 00 6 00 FF FF 05 00 40
0000.402201 000001C7 00 4 AA 20 BB 00
0000.404751 00000426 00 7 00 60 01 01 EB 4B 00
0000.405028 00000157 00 6 D5 F6 09 C4 5D A0
0000.405995 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.406256 0000019F 00 8 E7 E7 7D 0C 00 6A 88 38
0000.406472 000001A1 00 5 BB 0A 00 89 10
0000.407352 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.409625 00000156 00 6 00 FF FF 05 00 40
0000.412175 000001C7 00 4 AA 20 BB 00
0000.414658 00000157 00 6 D5 46 09 C4 5D A0
0000.415897 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.416210 0000019F 00 8 E7 E7 7D 01 00 6A 88 38
0000.416420 000001A1 00 5 BB 0A 00 89 10
0000.417352 00000155 00 8 00 87 D1 54 41 B8 02 ED
0000.419963 00000156 00 6 00 FF FF 05 00 40
0000.420193 00000436 00 4 0C 4C 3B 0B
0000.422139 000001C7 00 4 AA 20 BB 00
0000.424760 00000157 00 6 D5 96 09 C4 5D A0
0000.425820 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.426122 0000019F 00 8 E7 E7 7D 06 00 6A 88 38
0000.426332 000001A1 00 5 BB 0A 00 89 10
0000.427351 00000155 00 8 00 87 D2 54 41 B8 02 EC
0000.429680 00000156 00 6 00 FF FF 05 00 40
0000.432174 000001C7 00 4 AA 20 BB 00
0000.434698 00000157 00 6 D5 E6 09 C4 5D A0
0000.435353 00000445 00 7 40 55 AA 85 23 90 00
0000.436019 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.436249 000001A1 00 5 BB 0A 00 89 10
0000.436598 0000019F 00 8 E7 E7 7D 0B 00 6A 88 38
0000.438256 00000155 00 8 00 87 D2 54 41 B8 02 EC
0000.438487 00000424 00 8 11 40 61 AF 42 67 AA 43
0000.438717 00000425 00 8 2A 57 44 96 02 46 01 20
0000.440008 00000156 00 6 00 FF FF 05 00 40
0000.442178 000001C7 00 4 AA 20 BB 00
0000.444636 00000157 00 6 D5 36 09 C4 5D 80
0000.445942 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.446254 0000019F 00 8 E7 E7 7D 00 00 6A 88 38
0000.446464 000001A1 00 5 BB 0A 00 89 10
0000.447355 00000155 00 8 00 87 D1 54 41 B8 02 EC
0000.449720 00000156 00 6 00 FF FF 05 00 40
0000.452152 000001C7 00 4 AA 20 BB 00
0000.454733 00000157 00 6 D5 86 09 C4 5D 80
0000.455915 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.456217 0000019F 00 8 E7 E7 7D 05 00 6A 88 38
0000.456438 000001A1 00 5 BB 0A 00 89 10
0000.457354 00000155 00 8 00 87 D1 54 41 B8 02 EC
0000.460068 00000156 00 6 00 FF FF 05 00 40
0000.462213 000001C7 00 4 AA 20 BB 00
0000.464660 00000157 00 6 D5 D6 09 C4 5D 80
0000.465776 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.466084 0000019F 00 8 E7 E7 7D 0A 00 6A 88 38
0000.466304 000001A1 00 5 BB 0A 00 89 10
0000.467348 00000155 00 8 00 87 D2 54 41 B8 02 EC
0000.469709 00000156 00 6 00 FF FF 05 00 40
0000.472207 000001C7 00 4 AA 20 BB 00
0000.472560 00000428 00 7 00 00 00 00 20 00 00
0000.472898 00000429 00 8 FF FF FF FF FF 3F 3F FF
0000.473180 000004F7 00 8 00 22 28 00 90 8C 00 00
0000.474696 00000157 00 6 D5 26 09 C4 5D 80
0000.475807 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.476119 0000019F 00 8 E7 E7 7D 0F 00 6A 88 38
0000.476411 00000422 00 8 00 00 4B 68 05 A8 02 4C
0000.476605 0000042C 00 3 00 00 0A
0000.476953 00000511 00 7 04 FF BE 60 4E CB F5
0000.477209 000001A1 00 5 BB 0A 00 89 00
0000.477440 00000155 00 8 00 87 D2 54 41 B8 02 EC
0000.480036 00000156 00 6 00 FF FF 05 00 40
0000.482207 000001C7 00 4 AA 20 BB 00
0000.484664 00000157 00 6 D5 76 09 C4 5D 80
0000.485775 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.486082 0000019F 00 8 E7 E7 7D 04 00 6A 88 38
0000.486297 000001A1 00 5 BB 0A 00 89 00
0000.487352 00000155 00 8 00 87 D3 54 41 B8 02 ED
0000.489646 00000156 00 6 00 FF FF 05 00 40
0000.492201 000001C7 00 4 AA 20 BB 00
0000.494715 00000157 00 6 D5 C6 09 C4 5D 80
0000.495897 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.496210 0000019F 00 8 E7 E7 7D 09 00 6A 88 38
0000.496425 000001A1 00 5 BB 0A 02 89 00
0000.497352 00000155 00 8 00 87 D2 54 41 B8 02 ED
0000.500106 00000423 00 8 07 31 00 0A B2 80 B2 E7
0000.500383 00000156 00 6 00 FF FF 05 00 40
0000.502190 000001C7 00 4 AA 20 BB 00
0000.504745 00000426 00 7 00 60 01 01 EB 4B 00
0000.505021 00000157 00 6 D5 16 09 C4 5D A0
0000.505943 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.506245 0000019F 00 8 E7 E7 7D 0E 00 6A 88 38
0000.506465 000001A1 00 5 BB 0A 00 89 00
0000.507351 00000155 00 8 00 87 D2 54 41 B8 02 ED
0000.509686 00000156 00 6 00 FF FF 05 00 40
0000.512174 000001C7 00 4 AA 20 BB 00
0000.514688 00000157 00 6 D5 66 09 C4 5D A0
0000.515824 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.516127 0000019F 00 8 E7 E7 7D 03 00 6A 88 38
0000.516357 000001A1 00 5 BB 0A 00 89 00
0000.517350 00000155 00 8 00 87 D3 54 41 B8 02 ED
0000.520002 00000156 00 6 00 FF FF 05 00 40
0000.520228 00000436 00 4 0C 4C 3B 0B
0000.522168 000001C7 00 4 AA 20 BB 00
0000.524728 00000157 00 6 D5 B6 09 C4 5D A0
0000.525778 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.526085 0000019F 00 8 E7 E7 7D 08 00 6A 88 38
0000.526305 000001A1 00 5 BB 0A 00 89 00
0000.527350 00000155 00 8 00 87 D3 54 41 B8 02 ED
0000.529587 00000156 00 6 00 FF FF 05 00 40
0000.532208 000001C7 00 4 AA 20 BB 00
0000.534666 00000157 00 6 D5 06 09 C4 5D A0
0000.535357 00000445 00 7 40 55 AA 85 23 90 00
0000.536048 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.536279 000001A1 00 5 BB 0A 00 89 00
0000.536632 0000019F 00 8 E7 E7 7D 0D 00 6A 88 38
0000.538260 00000155 00 8 00 87 D3 54 41 B8 02 ED
0000.538491 00000424 00 8 11 40 61 AF 42 67 AA 43
0000.538716 00000425 00 8 2A 57 44 96 02 46 01 20
0000.540052 00000156 00 6 00 FF FF 05 00 40
0000.542223 000001C7 00 4 AA 20 BB 00
0000.544742 00000157 00 6 D5 56 09 C4 5D A0
0000.545920 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.546227 0000019F 00 8 E7 E7 7D 02 00 6A 88 38
0000.546442 000001A1 00 5 BB 0A 00 89 00
0000.547359 00000155 00 8 00 87 D3 54 41 B8 02 ED
0000.549704 00000156 00 6 00 FF FF 05 00 40
0000.552197 000001C7 00 4 AA 20 BB 00
0000.554711 00000157 00 6 D5 A6 09 C4 5D A0
0000.555766 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.556068 0000019F 00 8 E7 E7 7D 07 00 6A 88 38
0000.556293 000001A1 00 5 BB 0A 00 89 00
0000.557348 00000155 00 8 00 87 D3 54 41 B8 02 ED
0000.560025 00000156 00 6 00 FF FF 05 00 40
0000.562191 000001C7 00 4 AA 20 BB 00
0000.564644 00000157 00 6 D5 F6 09 C4 5D A0
0000.565760 00000196 00 8 00 64 02 FF 80 70 2A 80
0000.566062 0000019F 00 8 E7 E7 7D 0C 00 6A 88 38
0000.566282 000001A1 00 5 BB 0A 00 89 00
0000.567352 00000155 00 8 00 87 D3 54 41 B8 02 ED
0000.569636 00000156 00 6 00 FF FF 05 00 40
0000.572191 000001C7 00 4 AA 20 BB 00
0000.572549 00000428 00 7 00 00 00 00 20 00 00
